Age,Attrition,DistanceFromHome,Education,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,AverageHoursPerDay,IrregularDays
44,0,16,3,3433,1,80200,3.0,11,1,23.0,2,12,11,11,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,3,4.0,4.0,3.0,10.903012646793135,15
50,0,2,2,3434,1,36880,0.0,11,0,19.0,3,18,0,13,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,2,3,4.0,3.0,3.0,6.484585106382978,26
36,1,2,4,3435,4,54820,1.0,18,0,18.0,3,17,15,14,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,3,3,3.0,1.0,3.0,7.800405282331512,17
39,0,11,3,3436,1,160150,1.0,11,0,21.0,3,21,2,8,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,4,3,4.0,1.0,3.0,10.801917009602194,18
33,0,9,2,3437,5,12000,0.0,11,1,3.0,3,2,2,2,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,3,3,2.0,4.0,2.0,7.580263830776384,22
45,0,7,2,3438,1,56610,3.0,12,0,26.0,2,9,1,1,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,2,3,4.0,4.0,4.0,7.386112268518519,21
32,0,15,3,3439,2,69290,9.0,20,0,10.0,6,8,7,7,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,1,4,4.0,3.0,3.0,7.17957300275482,19
34,0,6,4,3440,2,96130,0.0,12,1,16.0,5,15,0,9,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,2,3,2.0,4.0,2.0,7.1077053656220315,27
59,0,5,3,3441,2,56740,3.0,12,0,14.0,6,6,0,4,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,3,3,2.0,4.0,1.0,8.113466235632185,29
45,0,16,1,3442,2,54840,1.0,20,3,6.0,6,6,0,4,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,3,4,2.0,2.0,3.0,6.688949172576832,26
53,0,8,2,3443,2,120610,2.0,20,1,30.0,2,15,6,12,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,4,4,3.0,2.0,3.0,7.778898071625345,19
36,1,7,2,3444,1,56600,7.0,12,0,9.0,3,1,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3,3,1.0,3.0,2.0,6.073075909961686,29
26,1,2,3,3445,2,48210,6.0,14,2,6.0,2,3,1,2,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,3,3,1.0,1.0,3.0,8.203772663877267,22
34,0,2,2,3446,1,64100,1.0,13,1,1.0,5,1,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,2,3,3.0,3.0,3.0,9.214501182033096,26
28,0,10,3,3447,2,52100,1.0,15,0,1.0,1,1,0,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,4,3,4.0,2.0,3.0,7.788128019323671,31
38,0,9,4,3448,2,26950,3.0,14,1,8.0,4,2,2,2,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,1,3,3.0,3.0,3.0,7.593654970760234,33
50,0,5,4,3449,1,118780,2.0,13,1,29.0,2,8,7,7,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,3,3,2.0,3.0,2.0,9.583764528126453,22
37,0,1,3,3450,1,170680,3.0,23,0,8.0,6,4,0,1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,3,4,4.0,2.0,2.0,7.283771630236795,17
40,0,2,3,3451,5,24550,1.0,15,1,8.0,2,7,7,5,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,3,3,3.0,1.0,2.0,6.090655006858711,18
26,0,3,3,3452,2,139640,1.0,11,2,5.0,1,5,1,3,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,2,3,1.0,3.0,3.0,7.712686372269705,27
46,0,2,1,3453,3,49410,9.0,13,2,23.0,2,2,2,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,2,3,4.0,4.0,3.0,7.385222681359045,19
54,0,5,3,3454,2,24780,6.0,11,0,13.0,0,9,7,0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,3,3,3.0,3.0,3.0,7.606151620370371,21
56,0,1,2,3455,2,52280,2.0,11,0,18.0,4,5,0,3,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3,3,1.0,3.0,3.0,6.9204613935969865,25
36,0,4,2,3456,2,44780,0.0,18,1,15.0,3,14,7,8,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,3,3,4.0,4.0,2.0,6.633445881226054,29
55,0,2,3,3457,2,75470,7.0,16,0,31.0,2,9,6,2,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,2,3,3.0,1.0,4.0,6.1019621749408985,26
43,0,25,2,3458,3,50550,5.0,22,0,18.0,2,1,0,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2,4,3.0,4.0,3.0,7.891980834546336,32
20,1,8,3,3459,3,34640,1.0,20,0,2.0,3,2,0,2,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,2,4,4.0,4.0,3.0,9.083067528735631,29
21,1,1,4,3460,1,57750,1.0,18,0,1.0,2,1,1,0,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,3,3,3.0,1.0,2.0,6.597937675070028,23
46,0,12,3,3461,3,89430,8.0,12,1,19.0,6,16,1,7,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,4.0,1.0,3.0,10.990522130013833,20
51,1,23,3,3462,2,192720,9.0,20,0,18.0,2,10,2,7,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,3,4,1.0,3.0,4.0,8.701324879227053,31
28,1,19,4,3463,4,52380,1.0,17,1,10.0,4,10,1,9,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2,3,2.0,1.0,2.0,7.378290414878396,28
26,0,5,4,3464,2,46820,1.0,11,1,6.0,3,5,1,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,1,3,1.0,1.0,3.0,7.516356280193237,31
30,0,8,3,3465,1,183000,0.0,14,0,7.0,6,6,0,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,3,3,3.0,1.0,2.0,6.194155140617796,20
41,0,1,4,3466,1,52570,1.0,14,0,10.0,2,10,0,8,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,4,3,2.0,3.0,3.0,7.90969571230982,20
38,0,5,3,3467,1,63490,0.0,11,0,20.0,3,19,1,9,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,3,3,3.0,3.0,2.0,7.317914847161571,32
40,0,1,4,3468,1,48690,4.0,12,0,14.0,2,11,11,1,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,3,3,1.0,4.0,3.0,7.902443522360534,20
27,0,11,3,3469,2,99850,1.0,14,1,3.0,3,3,1,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,2,3,1.0,3.0,3.0,7.992474105461394,25
55,0,23,5,3470,3,36970,3.0,13,1,23.0,1,3,1,2,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,3,3,4.0,2.0,3.0,6.679911778731521,28
28,0,1,3,3471,2,74570,3.0,11,2,10.0,1,8,1,7,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,4,3,3.0,3.0,4.0,6.563898265353962,24
44,1,18,4,3472,2,21190,9.0,15,0,24.0,3,20,3,6,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3,3,2.0,1.0,3.0,6.177514860539553,18
33,0,23,4,3473,4,39830,4.0,12,0,9.0,3,3,1,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,3,4.0,4.0,3.0,6.365669934640523,23
35,1,7,4,3474,3,61180,0.0,21,1,9.0,3,8,4,7,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,2,4,4.0,1.0,3.0,9.818430962343097,22
33,1,1,2,3475,1,62140,1.0,19,2,14.0,3,13,3,8,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,3,1.0,3.0,3.0,7.775195942830797,20
28,0,1,1,3476,2,63470,1.0,15,1,4.0,2,4,2,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3,3,1.0,3.0,2.0,6.7280754805438345,24
34,0,29,4,3477,1,115100,0.0,14,1,7.0,5,6,0,4,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,3,3,1.0,4.0,2.0,6.67301656920078,33
37,0,7,4,3478,4,71430,2.0,21,0,8.0,6,1,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2,4,4.0,4.0,3.0,10.622468354430378,24
25,1,25,4,3479,2,82680,1.0,12,0,7.0,3,7,5,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,3,4.0,4.0,4.0,10.9408540802213,20
26,1,8,2,3480,2,80950,1.0,15,0,1.0,3,1,0,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4,3,1.0,3.0,2.0,7.828946563088513,25
33,1,8,2,3481,4,29040,4.0,13,0,5.0,2,2,2,2,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,3,3,1.0,2.0,3.0,10.199945799457995,15
42,0,11,1,3482,4,60320,0.0,14,0,23.0,2,22,13,7,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,2,3,4.0,1.0,3.0,6.818579196217494,26
28,1,7,3,3483,2,29760,1.0,14,0,1.0,3,1,0,0,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,3,3,1.0,2.0,3.0,6.300432761087268,28
50,1,1,4,3484,2,159920,3.0,14,0,5.0,3,0,0,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,3,3,4.0,3.0,3.0,10.509589834515367,26
33,0,9,3,3485,2,46490,0.0,12,0,4.0,2,3,0,2,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,2,3,4.0,2.0,3.0,8.024171239140376,18
34,0,1,1,3486,2,26960,3.0,23,0,6.0,3,0,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3,4,3.0,4.0,3.0,7.0848657407407405,21
48,0,2,1,3487,2,23700,2.0,11,0,27.0,3,5,2,1,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,3,3,1.0,4.0,2.0,6.170675451092117,27
45,0,1,3,3488,2,125040,1.0,12,1,15.0,2,15,4,12,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,3,3,2.0,3.0,3.0,6.009245511887433,32
52,0,1,3,3489,1,59740,7.0,18,1,18.0,6,8,4,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,3,3,2.0,2.0,3.0,7.99388161086851,32
38,0,6,2,3490,1,47360,0.0,11,1,9.0,3,8,2,7,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,2,3,3.0,3.0,3.0,10.689997704315886,19
29,0,8,3,3491,4,52960,4.0,14,0,11.0,3,7,1,7,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,4,3,3.0,4.0,3.0,6.334150688298919,35
28,0,1,3,3492,4,67810,0.0,15,1,10.0,2,9,1,7,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,3,4.0,2.0,2.0,6.904346549192364,34
46,0,6,4,3493,3,21740,3.0,11,1,23.0,3,12,4,9,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,3,3,1.0,3.0,3.0,6.390338164251208,31
38,0,7,4,3494,1,66530,7.0,20,1,10.0,2,1,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,3,4,4.0,2.0,3.0,7.405821462488128,27
43,0,5,3,3495,2,96990,8.0,19,1,18.0,3,8,0,1,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,3.0,1.0,3.0,7.083995633187772,32
39,1,1,3,3496,2,67550,7.0,14,1,21.0,2,18,11,5,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,3,1.0,4.0,3.0,7.179473745897797,24
40,0,1,1,3497,1,22130,1.0,17,0,21.0,4,20,4,9,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,3,3.0,3.0,4.0,6.024019323671497,31
21,0,1,4,3498,1,26100,1.0,11,1,2.0,3,2,2,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2,3,4.0,2.0,4.0,10.468798920377868,14
39,0,6,3,3499,1,28510,9.0,15,0,9.0,2,5,0,3,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,3,3,3.0,2.0,2.0,6.19212518195051,32
36,0,1,3,3500,3,34520,2.0,13,3,18.0,4,11,0,9,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,4,3,1.0,4.0,3.0,7.1970604781997185,24
31,0,7,3,3501,1,52580,0.0,14,3,3.0,5,2,2,2,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,3,3,3.0,4.0,3.0,6.595106744298883,32
28,0,2,4,3502,1,93550,0.0,11,0,6.0,4,5,0,4,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,3,3,1.0,2.0,1.0,7.493436474449132,24
35,0,9,2,3503,1,104960,1.0,13,1,5.0,2,5,0,2,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3,3,4.0,4.0,3.0,6.6179576603034755,34
49,0,2,2,3504,1,63800,6.0,23,1,22.0,1,9,2,3,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,2,4,4.0,2.0,3.0,7.224192343604108,23
34,0,9,1,3505,2,26570,2.0,13,1,5.0,3,3,0,2,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,2,3,4.0,3.0,2.0,7.982483451536643,26
29,0,1,4,3506,3,27160,0.0,18,0,8.0,2,7,1,1,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,1,3,4.0,2.0,2.0,7.091747734859323,28
42,0,21,2,3507,1,22010,4.0,12,1,16.0,3,1,0,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4,3,2.0,4.0,3.0,7.204237640724425,34
29,0,4,2,3508,2,65400,1.0,22,0,10.0,2,10,1,2,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1,4,2.0,4.0,2.0,10.900306238615665,17
38,0,1,3,3509,1,38160,1.0,13,2,7.0,2,7,5,0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,2,3,3.0,3.0,4.0,6.495622032288698,27
28,0,6,4,3510,1,52530,1.0,15,0,3.0,2,3,0,2,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,3,3,3.0,3.0,3.0,10.676222687122268,22
18,1,2,4,3511,3,109650,1.0,18,0,0.0,5,0,0,0,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,4,3,3.0,3.0,3.0,7.010858690640848,20
33,1,3,2,3512,1,49360,0.0,14,0,6.0,2,5,0,3,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,2,3,1.0,1.0,3.0,8.984980405716918,20
41,0,4,2,3513,2,25430,3.0,12,0,6.0,3,1,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,3,3,2.0,4.0,3.0,8.09848108747045,26
31,1,10,3,3514,1,53040,1.0,17,0,2.0,3,2,2,2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,4,3,3.0,3.0,2.0,7.127894420394421,30
37,0,23,3,3515,3,166590,7.0,16,1,9.0,2,6,1,3,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,3,3,3.0,4.0,3.0,7.974104803493449,32
27,0,6,2,3516,1,42600,1.0,11,2,4.0,2,4,2,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,3,3,4.0,3.0,3.0,7.3634228265922825,22
34,0,1,1,3517,2,24760,1.0,19,0,6.0,2,6,1,3,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,2.0,3.0,2.0,7.086201716738198,28
35,0,6,3,3518,3,31020,1.0,13,1,6.0,3,5,1,4,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2,3,3.0,3.0,1.0,6.795753113026819,29
29,1,6,3,3519,1,22440,1.0,12,3,11.0,5,11,3,10,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1,3,4.0,1.0,1.0,6.771594304388422,23
40,0,2,4,3520,4,75960,9.0,11,0,20.0,0,18,2,13,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,1,3,2.0,3.0,2.0,6.7179869976359345,26
42,1,2,4,3521,1,22850,0.0,16,0,22.0,3,21,13,14,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,1,3,3.0,1.0,2.0,8.053107714701602,32
42,0,1,2,3522,4,30340,7.0,21,1,9.0,3,6,1,5,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,2,4,2.0,1.0,4.0,7.705268073750607,32
35,0,5,3,3523,1,57150,6.0,24,2,10.0,0,8,1,7,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,3,4,4.0,3.0,3.0,7.1192670093000485,34
24,0,7,4,3524,1,25760,8.0,17,3,6.0,3,4,1,2,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3,3,4.0,2.0,3.0,7.93735992402659,27
28,1,15,4,3525,2,41970,1.0,13,0,1.0,3,1,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1,3,3.0,4.0,2.0,10.33863038548753,16
26,0,1,4,3526,2,143360,1.0,21,1,8.0,3,8,0,7,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,3,4,1.0,4.0,3.0,7.471162374821173,28
40,0,26,4,3528,2,194060,3.0,20,3,16.0,2,1,0,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,3,4,3.0,4.0,1.0,10.46398261065944,15
35,0,18,5,3529,2,65380,2.0,16,1,15.0,3,7,6,4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,3,3,3.0,2.0,4.0,6.91156457739791,27
34,0,6,2,3530,1,43060,0.0,11,0,14.0,2,13,4,9,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,3,3,4.0,1.0,3.0,7.522875816993465,23
